Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla #id,1.65411E+15,2020-10-07 20:13 +0000,166,5,0.030120482,0,0,3,0,0,0,1,0,0,0,0,0,0,19,1
consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at #pretium,5.63004E+15,2020-10-07 19:59 +0000,841,21,0.024970273,0,2,3,0,0,0,16,0,0,0,0,0,0,0,0
consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede #lectus,1.26678E+15,2020-10-07 18:41 +0000,223,2,0.00896861,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi #dapibus,5.16359E+15,2020-10-07 18:29 +0000,144,5,0.034722222,0,0,4,0,0,0,1,0,0,0,0,0,0,32,0
proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc #mi,2.42346E+15,2020-10-07 18:17 +0000,156,1,0.006410256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien #sed,8.90515E+15,2020-10-07 17:38 +0000,156,1,0.006410256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque #non,9.93027E+14,2020-10-07 17:04 +0000,402,3,0.007462687,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas #luctus,3.3106E+15,2020-10-07 15:55 +0000,254,1,0.003937008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar #ipsum,7.2951E+14,2020-10-07 13:16 +0000,1673,104,0.062163778,0,0,32,1,1,1,11,0,0,0,0,0,0,58,58
sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac #neque,2.48178E+15,2020-10-07 13:16 +0000,150,3,0.02,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie #tortor,2.14338E+15,46,0.029773463,6,0,15,1,18,1,4,0,0,0,0,0,0,230,1,,
molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #phasellus,8.97519E+15,2020-10-07 11:31 +0000,4489,463,0.103141011,1,8,58,9,2,3,115,0,0,0,0,0,0,267,267
sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor #nascetur,7.63306E+15,2020-10-07 11:24 +0000,250,14,0.056,0,1,5,0,0,0,3,0,0,0,0,0,0,38,5
sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede #vestibulum,8.87035E+15,2020-10-07 02:40 +0000,75,1,0.013333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse #ornare,9.96911E+15,2020-10-07 01:51 +0000,174,5,0.028735632,0,0,2,0,0,0,2,0,0,0,0,0,0,49,1
donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum #quam,1.70317E+15,2020-10-07 01:19 +0000,585,5,0.008547009,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at #volutpat,9.48437E+15,2020-10-07 00:55 +0000,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi #at,1.99438E+15,2020-10-06 23:12 +0000,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #integer,8.88487E+15,2020-10-06 22:57 +0000,148,9,0.060810811,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0
rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit #volutpat,9.94433E+15,2020-10-06 22:46 +0000,199,2,0.010050251,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes #fermentum,4.6294E+15,2020-10-06 22:24 +0000,2958,311,0.105138607,0,5,42,5,2,2,70,0,0,0,0,0,0,185,185
consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices #proin,7.7658E+15,2020-10-06 22:03 +0000,492,8,0.016260163,0,0,4,0,0,0,3,0,0,0,0,0,0,173,1
nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet #vulputate,6.34652E+15,2020-10-06 21:57 +0000,1911,70,0.036630037,3,3,34,6,0,7,10,0,0,0,0,0,0,336,7
sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper #et,7.07529E+15,2020-10-06 21:47 +0000,58,11,0.189655172,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #ipsum,2.18629E+14,2020-10-06 21:27 +0000,2191,42,0.019169329,2,2,6,1,0,3,28,0,0,0,0,0,0,0,0
faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum #felis,8.45763E+15,2020-10-06 20:14 +0000,982,31,0.031568228,0,2,18,2,0,0,9,0,0,0,0,0,0,0,0
morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim #amet,9.48089E+15,2020-10-06 19:21 +0000,108,1,0.009259259,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0
sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum #lorem,6.89389E+15,2020-10-06 19:09 +0000,208,8,0.038461538,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0
sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor #et,3.37547E+15,2020-10-06 19:03 +0000,142,9,0.063380282,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0
rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse #fusce,3.41515E+15,2020-10-06 18:57 +0000,153,1,0.006535948,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0
odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id #libero,4.64118E+15,2020-10-06 18:51 +0000,269,5,0.018587361,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit #tempor,5.53528E+15,2020-10-06 18:47 +0000,196,7,0.035714286,0,0,3,0,0,0,1,0,0,0,0,0,0,56,3
cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac #faucibus,9.87428E+15,2020-10-06 18:24 +0000,204,3,0.014705882,0,0,0,0,1,0,2,0,0,0,0,0,0,29,0
augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet #lacus,9.25759E+15,2020-10-06 17:49 +0000,242,5,0.020661157,0,0,0,0,0,0,1,0,0,0,0,0,0,52,4
luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer #aenean,8.68997E+15,2020-10-06 17:41 +0000,141,3,0.021276596,0,0,3,0,0,0,0,0,0,0,0,0,0,22,0
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in #massa,6.26342E+15,2020-10-06 17:37 +0000,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi #purus,1.45929E+14,2020-10-06 17:32 +0000,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id #sociis,2.39343E+14,2020-10-06 17:28 +0000,143,4,0.027972028,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis #in,8.05519E+15,2020-10-06 17:26 +0000,159,10,0.062893082,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0
facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque #volutpat,6.71253E+15,2020-10-06 17:06 +0000,200,4,0.02,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus #posuere,8.61054E+15,2020-10-06 17:05 +0000,198,10,0.050505051,0,0,4,1,0,0,3,0,0,0,0,0,0,70,2
non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta #sem,9.46838E+15,2020-10-06 16:15 +0000,353,10,0.028328612,0,1,5,1,0,0,3,0,0,0,0,0,0,0,0
risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis #nisl,9.47381E+15,2020-10-06 16:05 +0000,199,5,0.025125628,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis #velit,7.13077E+13,2020-10-06 16:04 +0000,1459,126,0.086360521,1,2,33,3,0,1,5,0,0,0,0,0,0,81,81
neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut #magna,8.18882E+15,2020-10-06 16:00 +0000,168,21,0.125,0,1,3,0,17,0,0,0,0,0,0,0,0,0,0
maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in #metus,7.67228E+15,2020-10-06 16:00 +0000,601,9,0.014975042,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi #vehicula,6.21895E+15,2020-10-06 15:18 +0000,183,4,0.021857923,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec #dapibus,2.3418E+15,2020-10-06 15:17 +0000,719,50,0.069541029,0,0,15,0,0,0,7,0,0,0,0,0,0,28,28
in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean #adipiscing,6.21149E+15,2020-10-06 15:11 +0000,380,8,0.021052632,0,0,2,2,1,0,0,0,0,0,0,0,0,58,3
eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis #vestibulum,9.79717E+14,2020-10-06 15:08 +0000,270,8,0.02962963,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0
eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis #erat,3.1181E+15,2020-10-06 15:05 +0000,507,4,0.007889546,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut #in,2.64628E+15,2020-10-06 15:05 +0000,75,2,0.026666667,0,0,1,0,0,0,1,0,0,0,0,0,0,18,0
quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices #morbi,3.85424E+15,2020-10-06 14:47 +0000,1350,114,0.084444444,5,3,14,3,14,0,19,0,0,0,0,0,0,56,56
id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit #congue,9.35037E+15,2020-10-06 13:13 +0000,143,3,0.020979021,0,1,1,0,0,0,1,0,0,0,0,0,0,38,0
praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor #sem,2.32836E+15,2020-10-06 11:11 +0000,110,6,0.054545455,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0
nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit #sapien,6.35277E+15,2020-10-06 11:07 +0000,656,9,0.013719512,0,1,1,2,0,0,5,0,0,0,0,0,0,0,0
nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer #eget,1.54589E+15,2020-10-06 10:32 +0000,1271,463,0.364280094,0,0,0,3,0,0,1,0,0,0,0,0,0,459,459
nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae #maecenas,1.89924E+15,2020-10-06 10:28 +0000,7435,919,0.123604573,1,20,61,6,1,6,262,0,0,0,0,0,0,562,562
vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis #nulla,3.37681E+15,2020-10-06 01:16 +0000,63,1,0.015873016,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0
in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam #nonummy,3.90904E+15,2020-10-06 01:15 +0000,69,6,0.086956522,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0
vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #non,2.52635E+15,2020-10-06 00:56 +0000,74,5,0.067567568,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0
placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse #non,4.4844E+15,2020-10-05 22:11 +0000,104,2,0.019230769,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci #suscipit,1.88464E+15,2020-10-05 22:05 +0000,154,5,0.032467532,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh #non,3.6957E+15,2020-10-05 21:34 +0000,162,5,0.030864198,0,0,2,1,0,0,2,0,0,0,0,0,0,38,0
enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi #et,5.65233E+14,2020-10-05 19:27 +0000,934,18,0.019271949,0,0,8,1,0,0,9,0,0,0,0,0,0,0,0
fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem #vulputate,5.9328E+15,2020-10-05 17:25 +0000,19,3,0.157894737,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi #morbi,1.16167E+15,2020-10-05 17:15 +0000,381,7,0.018372703,0,1,3,0,0,0,1,0,0,0,0,0,0,62,2
neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus #justo,5.25057E+15,2020-10-05 16:52 +0000,148,4,0.027027027,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #tristique,4.11133E+15,2020-10-05 12:11 +0000,316,2,0.006329114,0,0,1,0,0,0,1,0,0,0,0,0,0,29,0
habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel #cubilia,6.1781E+15,2020-10-05 02:43 +0000,5048,206,0.040808241,1,13,47,11,0,0,134,0,0,0,0,0,0,0,0
porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum #a,7.57727E+15,2020-10-04 23:35 +0000,1568,19,0.012117347,0,1,10,2,0,0,6,0,0,0,0,0,0,0,0
in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar #congue,1.155E+15,2020-10-04 20:07 +0000,534,10,0.018726592,0,1,0,0,1,0,3,0,0,0,0,0,0,111,5
quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio #id,6.2545E+15,2020-10-04 18:54 +0000,593,10,0.016863406,0,0,4,2,0,0,3,0,0,0,0,0,0,83,1
accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo #nulla,9.67503E+15,2020-10-04 14:57 +0000,367,13,0.035422343,0,0,2,2,0,0,9,0,0,0,0,0,0,0,0
et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum #sed,4.05344E+15,2020-10-04 14:54 +0000,772,15,0.019430052,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0
fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi #sed,4.41904E+15,2020-10-02 19:39 +0000,693,20,0.028860029,0,0,0,2,0,0,1,0,0,0,0,0,0,203,17
